POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
31;40;Classified;48;2:03:30.978;1 Lap;+34.394;22;2:12.361;162.0;PF Racing;GS;;;Ford Mustang GT4;M;629;243;5;54;107;3;;4912;;;James;Pesek;;Harrisonville, MO;;;1745;3;;;;Jade;Buford;;Houston, TX;;;434;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;61;Classified;47;2:01:46.403;2 Laps;1 Lap;45;2:19.218;154.0;Roadshagger Racing by eEuroparts.com;TCR;;;Audi RS3 LMS TCR;M;488;203;22;67;909;3;;4902;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;;San Francisco, CA;;;1804;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;23;Classified;45;2:03:45.158;4 Laps;2 Laps;41;2:17.189;156.3;Fast MD Racing;TCR;;;Audi RS3 LMS TCR;M;630;267;22;67;909;3;;4924;;;Nick;Galante;;Greenfield, MA;;;784;1;;;;James;Vance;;Toronto, Ontario;;;486;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;75;Classified;44;1:59:31.482;5 Laps;1 Lap;18;2:13.408;160.7;Compass Racing;GS;;;McLaren GT4;M;417;53;5;53;7651;3;;4917;;;Paul;Holton;;Orlando, FL;;;847;1;;;;Kuno;Wittmer;;Montreal, Quebec;;;237;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;71;Classified;39;2:02:07.283;10 Laps;5 Laps;28;2:13.938;160.1;Rebel Rock Racing;GS;;;Chevrolet Camaro GT4.R;M;539;45;5;63;105;3;;4918;;;Robin;Liddell;;Newbury, United Kingdom;;;411;1;;;;Frank;DePew;;Richmond, VA;;;1151;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;15;Classified;36;1:39:01.582;13 Laps;3 Laps;7;2:13.853;160.2;Multimatic Motorsports;GS;;;Ford Mustang GT4;M;283;78;5;54;107;3;;4922;;;Ben;Rhodes;;Corydon, IN;;;1843;1;;;;Myatt;Snider;;Charlotte, NC;;;1846;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;54;Classified;29;2:01:57.763;20 Laps;7 Laps;8;2:17.491;155.9;JDC-Miller MotorSports;TCR;;;Audi RS3 LMS TCR;M;415;15;22;67;909;3;;4891;;;Michael;Johnson;;East Lansing, MI;;;261;1;;;;Stephen;Simpson;;Cape Town, South Africa;;;765;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;10;Classified;26;1:08:21.158;23 Laps;3 Laps;11;2:18.712;154.6;eEuroparts.com ROWE Racing;TCR;;;Audi RS3 LMS TCR;M;419;203;22;67;909;3;;4900;;;Lee;Carpentier;;Sharon, CT;;;465;3;;;;Kieron;O'Rourke;;George Town, CYM;;;1200;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;5;Classified;21;2:03:10.179;28 Laps;5 Laps;20;2:19.532;153.7;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta TCR;M;620;265;22;70;7658;3;;4908;;;Tim;Lewis Jr;;Boca Raton, FL;;;1801;2;;;;Roy;Block;;Winter Park, FL;;;1077;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;73;Classified;1;5:24.414;48 Laps;20 Laps;0;;;LA Honda World Racing;TCR;;;Honda Civic TCR;M;631;262;22;77;2081;3;;4925;;;Mat;Pombo;;DO NOT PUBLISH;;;529;4;;;;Mike;LaMarra;;Brighton, MI;;;473;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;44;Classified;0;;49 Laps;1 Lap;0;;;nolasport;GS;;;Porsche 718 Cayman GT4 Clubsport;M;618;245;5;78;112;3;;4921;;;Mike;Vess;;Wichita, KS;;;700;1;;;;Jason;Hart;;Flower Mound, TX;;;699;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;33;Not started;0;;;;0;;;Winward Racing / HTP Motorsport;GS;;;Mercedes-AMG;M;473;205;5;69;7643;3;;4894;;;Russell;Ward;;Seabrook, TX;;;1252;1;;;;Indy;Dontje;;Amsterdam, Netherlands;;;1634;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;11;Not started;0;;;;0;;;BGB Motorsports;GS;;;Porsche 718 Cayman GT4 Clubsport;M;274;157;5;78;112;3;;4919;;;Thomas;Collingwood;;St. John's, NL;;;1796;1;;;;John;Tecce;;Daytona Beach, FL;;;1268;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
